('PMD', 0.1041)
('TSLX', 0.1041)
('EMD', 0.1042)
('JRI', 0.104399994)
('DMA', 0.104499996)
('ECAT', 0.104499996)
('JCE', 0.1047)
('LU', 0.1047)
('TEI', 0.10479999)
('BGH', 0.104899995)
('DHT', 0.104899995)
('KRP', 0.105100006)
('NML', 0.105399996)
('CSWC', 0.105500005)
('FOF', 0.105500005)
('AGNCN', 0.10560001)
('FAT', 0.10569999)
('WBA', 0.10569999)
('ARLP', 0.1062)
('FGB', 0.1065)
('NPFD', 0.1065)
('CIB', 0.106800005)
('FRA', 0.106800005)
('GDO', 0.1069)
('GLQ', 0.107)
('SHIP', 0.1073)
('SLRC', 0.1073)
('CATO', 0.1074)
('NXDT', 0.1075)
('ONL', 0.1075)
('HIO', 0.1076)
('LGI', 0.1079)
('BIT', 0.108100004)
('ASC', 0.1083)
('BBDC', 0.1084)
('DSU', 0.1084)
('IAF', 0.108500004)
('DMLP', 0.109)
('RLTY', 0.109)
('GLV', 0.1092)
('JLS', 0.1092)
('BGT', 0.1093)
('SOHOB', 0.1093)
('STRRP', 0.1093)
('FBRT', 0.1094)
('JKS', 0.1096)
('TRTX', 0.1096)
('IGA', 0.1097)
('SOHOO', 0.1097)
('AMBP', 0.1099)
('BRSP', 0.11)
('CRT', 0.11)
('GLO', 0.1101)
('GUG', 0.1101)
('SOHON', 0.1101)
('BCAT', 0.1103)
('SSL', 0.1103)
('KSS', 0.1105)
('PFLT', 0.1108)
('IFN', 0.111099996)
('IGD', 0.111099996)
('GAB', 0.111499995)
('GOGL', 0.111499995)
('AIO', 0.1116)
('NRT', 0.1116)
('PCF', 0.1116)
('HTIBP', 0.111899994)
('FTF', 0.11229999)
('HQH', 0.11229999)
('BWMX', 0.112399995)
('CGBD', 0.1125)
('PHD', 0.1126)
('ISD', 0.112799995)
('NPCT', 0.112799995)
('DKL', 0.1129)
('FCT', 0.1129)
('EOD', 0.113000005)
('NMAI', 0.113000005)
('JQC', 0.11310001)
('RSF', 0.113299996)
('SEVN', 0.11350001)
('FSCO', 0.11359999)
('UNIT', 0.11359999)
('GIPR', 0.1137)
('ARI', 0.113900006)
('POWWP', 0.11399999)
('PFL', 0.1144)
('AIRTP', 0.1145)
('MFIC', 0.1145)
('PFN', 0.1146)
('BGB', 0.1148)
('MFA', 0.1149)
('HTIA', 0.115)
('MSD', 0.115200005)
('AWP', 0.1154)
('IHD', 0.1154)
('JFR', 0.1154)
('SCM', 0.1157)
('IAE', 0.1159)
('ARDC', 0.1164)
('ABR', 0.1167)
('IIF', 0.1172)
('FATBB', 0.1176)
('TECTP', 0.1176)
('RILY', 0.118)
('BDN', 0.1181)
('COHN', 0.1182)
('GUT', 0.1183)
('RA', 0.1185)
('NMFC', 0.1189)
('PCM', 0.118999995)
('FAX', 0.1193)
('JGH', 0.1193)
('HEQ', 0.119399995)
('LOMA', 0.1195)
('PHK', 0.1195)
('PMT', 0.1195)
('CPZ', 0.119799994)
('GHI', 0.1201)
('NBXG', 0.1201)
('SUNS', 0.1201)
('FTHY', 0.1205)
('XRX', 0.12060001)
('BGX', 0.120900005)
('STLA', 0.121400006)
('DALN', 0.121700004)
('GHY', 0.1223)
('MNDO', 0.1224)
('IRS', 0.1232)
('ACV', 0.1233)
('NCZ', 0.1233)
('PRT', 0.1234)
('FLNG', 0.1238)
('BBAR', 0.124)
('MEGI', 0.1244)
('NCV', 0.1248)
('REFI', 0.1251)
('CVI', 0.1252)
('EHI', 0.1252)
('TXO', 0.1257)
('CIVI', 0.1259)
('AVK', 0.126)
('MRCC', 0.1263)
('SAR', 0.1274)
('DSL', 0.1275)
('FRO', 0.1279)
('HFRO', 0.128)
('IGR', 0.12810001)
('FDUS', 0.1288)
('THW', 0.1288)
('GCV', 0.1294)
('SITC', 0.1295)
('KIO', 0.1296)
('DMO', 0.1299)
('EFC', 0.1305)
('LFT', 0.1306)
('VVR', 0.131)
('NREF', 0.1322)
('WHF', 0.1325)
('CCD', 0.1329)
('NHTC', 0.1333)
('SQFT', 0.1337)
('HIX', 0.1338)
('HQL', 0.1338)
('USEA', 0.1342)
('WDI', 0.1345)
('SACH', 0.135)
('NHS', 0.1351)
('LPG', 0.13520001)
('BRW', 0.1353)
('BWG', 0.1354)
('GSBD', 0.1363)
('AFCG', 0.1368)
('NLY', 0.1371)
('INSW', 0.1377)
('OCSL', 0.1378)
('AOD', 0.1381)
('CCEL', 0.1387)
('FSK', 0.139)
('PAXS', 0.13939999)
('VIASP', 0.1397)
('HRZN', 0.1398)
('NYMT', 0.1399)
('PNNT', 0.1399)
('HGLB', 0.14)
('SRV', 0.1402)
('FGFPP', 0.14039999)
('PSEC', 0.14039999)
('VGI', 0.1416)
('CDZIP', 0.1419)
('JFIN', 0.142)
('PDO', 0.1421)
('FCO', 0.1426)
('AOMR', 0.1429)
('PBR', 0.1432)
('GECC', 0.1433)
('OXSQ', 0.1433)
('SRL', 0.1433)
('GNL', 0.1442)
('SID', 0.1446)
('PGZ', 0.1458)
('SBLK', 0.1471)
('CRF', 0.1476)
('NAT', 0.1481)
('DX', 0.14840001)
('PTMN', 0.14899999)
('EARN', 0.1491)
('BRY', 0.14930001)
('VOC', 0.1497)
('EIC', 0.1506)
('ICON', 0.1511)
('TRIN', 0.1528)
('CCIF', 0.1541)
('RIV', 0.1543)
('AGNC', 0.1547)
('ARR', 0.1549)
('XFLT', 0.15720001)
('TWO', 0.1579)
('ACRE', 0.158)
('MVO', 0.1592)
('SQFTP', 0.1619)
('ICMB', 0.16219999)
('EDF', 0.16399999)
('CLCO', 0.16420001)
('OPP', 0.1649)
('PDI', 0.1665)
('VALE', 0.16770001)
('OFS', 0.16790001)
('CLM', 0.1692)
('DSX', 0.1697)
('TCPC', 0.17)
('RC', 0.17040001)
('GOF', 0.17930001)
('RWAY', 0.18020001)
('TPVG', 0.1824)
('CHMI', 0.184)
('ACP', 0.1863)
('NEP', 0.1868)
('ECO', 0.1895)
('ORC', 0.1915)
('GGT', 0.1917)
('RILYP', 0.19639999)
('OCCI', 0.19690001)
('RILYL', 0.19780001)
('ECC           ', 0.1981)
('FEDU', 0.1983)
('IVR', 0.1985)
('NXG', 0.1999)
('OXLC', 0.2049)
('HAFN', 0.2068)
('LUXHP', 0.2077)
('QRTEP', 0.2133)
('FATBP', 0.2187)
('MNR', 0.22860001)
('CUBA', 0.23040001)
('KEN', 0.231)
('TRMD', 0.2377)
('BWLP', 0.2595)
('BMA', 0.2851)
('IEP', 0.3195)
('MED', 0.3441)
('ENZ', 0.354)
('EC', 0.39450002)
('FBIOP', 0.41)
('CMBT', 0.5094)
('CMCT', 0.9232)
('SOHO', 1.4599)
